1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.9999999999996807,0.999999999999807,0.999999999999891,0.9999999999999432,0.999999999999973,0.9999999999999886,0.999999999999996,0.9999999999999988,0.9999999999999998,0.9999999999999999,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0
0.9999999871722545,0.9999999921407414,0.9999999954882776,0.99999999760588,0.9999999988460538,0.9999999995063084,0.9999999998182384,0.999999999944833,0.9999999999870317,0.9999999999978658,0.9999999999998155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9994720949758478,0.9996545293553036,0.9997877985416761,0.9998793021940487,0.9999375255251424,0.9999712361118998,0.9999885744668084,0.9999962452588358,0.9999990384716967,0.9999998250163723,0.999999981363681,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.8410863637736888,0.854324784114851,0.8686891677182085,0.8843187730377685,0.9013424980884155,0.9198189415824606,0.9395747841279753,0.9598162227037753,0.9784511013136354,0.9919870335971176,0.9983340424624375,0.9999999999998045,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0000000000000002,1.0
0.5430128117816714,0.5605749062825996,0.5795119591119623,0.6000243327297694,0.6223607719226517,0.6468354309105212,0.6738528169283938,0.7039452565577622,0.7378306946054356,0.7765042477550235,0.8213848006357602,0.8748298546577901,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998
0.2317738688520216,0.2539831148635367,0.27779936147504497,0.30342681973107805,0.33111705609937464,0.3611838627877154,0.394025523725939,0.4301585952078213,0.47027033395251766,0.5153025119049718,0.5665910212334564,0.6261051289695923,0.999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0011473922596625438,0.0027005847327921276,0.00639733045159569,0.014653688173233334,0.030792357119431797,0.056929027100372454,0.09213464732793412,0.13409062207662537,0.18150838361964733,0.2345044021834908,0.29413338015299234,0.36221522565226033,0.4416328837689341,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998
1.0926800918293542e-9,3.1157971109450845e-9,9.816825847426829e-9,3.4655876315653686e-8,1.3932968000737858e-7,6.498505879064548e-7,3.5875288076611947e-6,2.387831219126133e-5,0.0001926559915927165,0.0017904866131413343,0.01491692087886935,0.06696307053985563,0.1546531520849721,0.9999999999997498,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,1.0
2.220881953572651e-16,6.38905537402795e-16,2.039058733819453e-15,7.3353304812715e-15,3.0325608152581953e-14,1.4754080610289504e-13,8.700016829512439e-13,6.451781047473505e-12,6.305762361718793e-11,8.623860428204687e-10,1.7814730843380833e-8,6.10281690915096e-7,3.795870297238447e-5,0.0036861158875750905,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0000000000000002
1.5421743059628434e-23,4.3994797117824845e-23,1.391802332292473e-22,4.961768077490085e-22,2.0328072314538243e-21,9.805804093365405e-21,5.740912102513307e-20,4.2399154538331235e-19,4.152669884542554e-18,5.762596691447104e-17,1.2395234350884412e-15,4.686219098514632e-14,3.755518701946731e-12,8.569800831058322e-10,0.9999996645681692,1.0,1.0000000000000002,1.0,1.0,1.0,1.0
3.453287600075777e-31,9.707561953852635e-31,3.0212825744809565e-30,1.0576664499946836e-29,4.246048720630311e-29,2.0021619243809913e-28,1.1427273902121348e-27,8.202845784223472e-27,7.784283427306853e-26,1.0435881380689728e-24,2.1648040368178982e-23,7.906072014561845e-22,6.186205688614712e-20,1.416811745117878e-17,2.222179210346709e-14,0.9999999357949195,0.9999999999999994,0.9999999999999998,1.0,1.0,1.0
