1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,0.9999999999999999,1.0000000000000002,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,0.9999999999999999
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999998,1.0,0.9999999999999999,1.0,1.0000000000000002,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0000000000000002
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0000000000000002,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0
0.9999999999964908,0.9999999999979653,0.9999999999988914,0.9999999999994388,0.9999999999997398,0.9999999999998913,0.9999999999999601,0.9999999999999876,0.9999999999999967,0.9999999999999994,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,0.9999999999999999,0.9999999999999994,0.9999999999999994,0.9999999999999997,0.9999999999999998
0.8635166932812793,0.8716396121020309,0.880764654666058,0.8910788647068364,0.9028079359212704,0.9162095443783914,0.9315249638493522,0.9487908491372279,0.9672589515442876,0.9842412352268541,0.9952959726589081,0.9992813644008103,0.9999506213497156,0.9999985936148379,0.9999848879950294,0.9977563259221587,0.9857451151998323,0.9805177932034588,0.9801202150003738,0.9800412762012891,0.9798777755956549
0.48313637214678956,0.48713877446933934,0.4916584312549042,0.496801905536249,0.5027069662762454,0.5095548084118123,0.517588439272156,0.5271411454867352,0.5386820286870052,0.5528916246761187,0.5707930313281698,0.5939909718123839,0.6251335711311549,0.6688643793867147,0.6360002443955994,0.4622119960956329,0.3974136127464363,0.39176075950554323,0.39145313504507456,0.39139423675613794,0.3913299401229533
0.24277926705919783,0.24386458358201887,0.24509490609428342,0.24650148466969823,0.24812524583500495,0.2500208400122752,0.25226289258075346,0.25495598415222404,0.25825120929123974,0.2623749140063489,0.2676812983366146,0.27475506084598883,0.2846279265180155,0.2992817530493397,0.30230215752380246,0.13286735267838023,0.09779617356203003,0.09648147314975429,0.09634896066965544,0.0963153701096795,0.09628408565989956
0.07512001779941985,0.07400883228085767,0.07275246098078281,0.07132099192991388,0.0696758350030578,0.06776638353749614,0.06552503525223902,0.06285956930735172,0.059641132243471985,0.05568469816258578,0.05071626114564159,0.04431641677520464,0.03582559492497143,0.024252454795166325,0.012347588845628473,8.024987645742609e-7,8.880565838708548e-8,7.744188416260575e-8,7.501885979715374e-8,7.410332289455665e-8,7.278654133119801e-8
2.695584767837326e-7,1.6499875776078284e-7,9.564121780749787e-8,5.2014175582797834e-8,2.6238672983388972e-8,1.2103400904206895e-8,5.0141893699395016e-9,1.8232506956728316e-9,5.648903995727708e-10,1.4346136444023049e-10,2.837926520930644e-11,4.0882388816819344e-12,3.9334951457812994e-13,2.3108291390095836e-14,2.1579861133965744e-15,6.890172702433565e-19,8.482567819680152e-20,7.405672956300913e-20,7.162100013481081e-20,7.061944368980059e-20,6.94132620793027e-20
5.0093654708908197e-20,2.5241864967469265e-20,1.1809072921594835e-20,5.0653501796153836e-21,1.9614123865307522e-21,6.725099506311815e-22,1.9925823185560366e-22,4.945701718080947e-23,9.879320512924671e-24,1.507363658746132e-24,1.640232614594594e-25,1.1639231606901305e-26,4.826059610783661e-28,1.0811189779904946e-29,8.309157451663457e-31,8.992573609590006e-33,1.2661144432288416e-33,1.1113654687640356e-33,1.075405802040498e-33,1.0594374584973416e-33,1.0468451066154226e-33
