0.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999966981559,0.9671197337813625,0.8019859150944936,0.678437086062242,0.5833578179171193,0.50823699084154,0.4476075777291405,0.39780537003567923,0.35628770379165875
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999996,0.9999999779077801,0.951286531328615,0.7888025417560224,0.6674042322904493,0.5738142124529604,0.4997772440243293,0.43996939061368806,0.3908115454406706,0.34981428843600565
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999958,0.9999998310074093,0.9334115661867287,0.7743314792977192,0.6552800535650434,0.5633280907077847,0.490490461721725,0.43159593104159283,0.38315706309000314,0.3427422442722426
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999533,0.9999985106855394,0.9136177759270149,0.7583772279169526,0.6418990175699906,0.5517575538292819,0.48025364600147813,0.4223796044180951,0.37474714421112043,0.3349876795152002
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999993491,0.9999848889141123,0.8917277265500411,0.74070415351827,0.6270618943524573,0.5389321380928883,0.4689194087480959,0.4121918973524293,0.3654690411871686,0.32645128918703703
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999886072,0.9998284300844053,0.8674221384832136,0.7210263671985235,0.6105273596921497,0.524645803913235,0.4563101106117032,0.40087849604681003,0.3551880064868167,0.31701507160712866
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,0.9999999997411635,0.9980759335011149,0.8402860824815132,0.6989947866206836,0.5920012939667345,0.508648046709015,0.44221048978802047,0.38825321851113165,0.3437423621672313,0.306538397339901
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999974,0.9999999921122413,0.98542036854102,0.8098044510446339,0.6741807072947263,0.571123241162706,0.4906327231125415,0.42635849616170957,0.37409058907520426,0.3309375987995836,0.2948534436956079
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999998472,0.9999996678866462,0.9498324942798667,0.7753398484654237,0.6460553050329765,0.5474495806447774,0.4702242905512691,0.40843417772352,0.35811704321163795,0.31653961486771537,0.28176020247551764
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999862972,0.9999806528456828,0.9007643757389926,0.7361029741088501,0.6139650410556344,0.520433434005527,0.44696160468163065,0.388046916119562,0.3400012095490924,0.3002676662341049,0.26702170882769805
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999948,0.9999999979233029,0.9986886841802666,0.8439524172304556,0.6911199536373192,0.5771046718031523,0.48940277798591586,0.42028072097072716,0.36472252438280434,0.31934485981483723,0.2817886505720903,0.25036107545451125
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999978908,0.999999432409468,0.9662750816706444,0.7786421703031413,0.6392052933972309,0.5344942048384219,0.4535420862128264,0.38950150781921383,0.33789471833613177,0.2956787798068926,0.26071665122606447,0.23146381100417113
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999999999976,0.9999999980719814,0.9997382793816754,0.8731384597470845,0.7031611485204962,0.5789636623347157,0.48497773577957515,0.4118924080699536,0.3538310570180262,0.3069124849794157,0.2684737080329221,0.23662641537001988,0.20999249550891882
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999966,0.9999999999090816,0.9999954943062819,0.957776505078875,0.7601737739902558,0.6156988846758792,0.5088784382186137,0.4272897308172092,0.36340757812707974,0.3124158543835507,0.27109041714280424,0.23718871296733018,0.20909844949526354,0.18562692637488182
1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999918,0.9999999999211132,0.9999986932389043,0.9871361549601833,0.7915098286509933,0.6308160642018426,0.5147620908417574,0.42762093892165437,0.36029630134890683,0.30715512287422586,0.2645155289078893,0.2298603363036445,0.20140152620452217,0.17782742189888265,0.15815018455923713
1.0,1.0,1.0,1.0,0.9999999999999998,0.9999999999994715,0.9999999979810665,0.9999888399438348,0.9744767473377002,0.7626455138361907,0.6006039959818995,0.48560652208303795,0.4002406611088876,0.33485803400406955,0.2836411910425845,0.2428485584339385,0.20994366068455728,0.18313038271823256,0.16109150344988982,0.14283495586727135,0.12759927880288535
1.0,1.0,0.9999999999999973,0.9999999999978688,0.9999999976759846,0.9999966494657014,0.9959046719630168,0.8265495221640732,0.6281058731882881,0.49542752770982,0.4006476511370662,0.32991471019094604,0.275582383955608,0.23301308096513842,0.19918350961977496,0.17200575214781932,0.1499723564761219,0.13196019564043157,0.11711549438203264,0.10478153346391789,0.09444972920571257
0.9999999999250675,0.9999999786072483,0.9999928467018925,0.997801786104092,0.8750735107728934,0.6349552358436181,0.4840973883446421,0.3823221034486856,0.3087585414177965,0.25344179751651374,0.21083956829245226,0.17752949088860018,0.1512095276681789,0.1302333243913337,0.11337743759926308,0.09971508332364187,0.08853921992492803,0.07930958492943528,0.07161314569623556,0.06513363625682501,0.05962806993364647
