0.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0
0.9999999999877088,0.9999999999872271,0.9999999999866633,0.9999999999859946,0.9999999999851894,0.9999999999842019,0.9999999999829641,0.9999999999813697,0.9999999999792457,0.9999999999762903,0.9999999999719333,0.9999999999649716,0.9999999999524495,0.9999999999252037,0.9999999998409214,0.9999999992239594,0.9999983863935253,0.7480270181901435,0.5814201392395587,0.06918142174652894,0.0
0.9999999996942649,0.9999999996823064,0.9999999996682796,0.999999999651605,0.9999999996314667,0.9999999996066834,0.9999999995754806,0.9999999995350778,0.9999999994808785,0.9999999994047623,0.9999999992910836,0.9999999991059668,0.9999999987627505,0.9999999979742825,0.9999999952260673,0.9999999646654039,0.8893893469615085,0.7275621844961713,0.5607858954810903,0.016591505655935406,0.0
0.9999999909462527,0.9999999905933981,0.9999999901784892,0.9999999896837976,0.999999989084252,0.9999999883432729,0.9999999874054599,0.999999986183034,0.9999999845289099,0.9999999821785008,0.9999999786094316,0.9999999726502,0.9999999611373265,0.9999999325574317,0.9999998124197758,0.9999965819314416,0.8365838572766192,0.7070432959923733,0.5382543660547163,0.0005679411527814011,0.0
0.9999996827523547,0.9999996704616372,0.9999996559642591,0.9999996386153771,0.9999996174961315,0.9999995912534965,0.9999995578150966,0.9999995138503883,0.9999994536756986,0.9999993668150929,0.9999992318760376,0.9999989984437683,0.9999985191348828,0.9999971727236535,0.9999891318609871,0.993749043559155,0.8048478664795377,0.6860257112747458,0.5134236239146869,5.078631493157504e-6,0.0
0.9999874839487017,0.9999870037094679,0.9999864348954719,0.9999857508312249,0.9999849131039279,0.9999838644187412,0.9999825156036156,0.9999807203966865,0.9999782224383008,0.999974531747921,0.999968594617372,0.9999577237860582,0.9999329359500696,0.9998442484473795,0.9984547700364647,0.8811646270177389,0.7773424647969935,0.6641151340105461,0.48578058633218785,2.4269952376060966e-8,0.0
0.9995644130380315,0.9995479464176782,0.9995283262964522,0.9995045609362955,0.9994751993900746,0.9994380346053242,0.9993895454450252,0.9993237683176184,0.9992297934501121,0.9990854909245366,0.9988389309820987,0.9983380468465436,0.9969328591735669,0.9887677603514807,0.924464977808925,0.8405573628672109,0.7512783692743075,0.6409120659586053,0.4546562464366621,7.209864266180584e-11,0.0
0.9943930896642895,0.9941823225784366,0.9939299831868947,0.9936225951586682,0.9932402481000653,0.9927523157540686,0.9921093199131581,0.9912263238649566,0.9899459545170424,0.9879469073579371,0.9844883333438025,0.9776176010967134,0.9619828537898765,0.9284143948422243,0.8755983572689142,0.8080571218406558,0.725418241066643,0.6159698528287919,0.41915781550920256,1.3483536374241872e-13,0.0
0.9818367069200257,0.981149906781721,0.9803312448076114,0.9793399174088527,0.9781170013228195,0.9765746382661367,0.9745769463747759,0.9719049366247111,0.9681896029293188,0.9627816770407631,0.9545058159710724,0.9412758523348661,0.9198549618926574,0.8866700579596256,0.8396143707422971,0.7779781976380934,0.6989543911823756,0.5887516030702876,0.37806227992334696,1.5385908663534296e-16,0.0
0.9662366683938202,0.9649761204769344,0.9634856884201337,0.9616993938267073,0.9595248916019985,0.9568298736676258,0.9534200130076809,0.9490026572294361,0.9431270163138523,0.9350885460536584,0.9237908058127123,0.9075972252942591,0.8843091106315324,0.8514783221311681,0.8069126793576081,0.7484128635188929,0.6712013682709064,0.55857503776023,0.32964274199415533,1.0118896203941778e-19,0.0
0.9480800821504383,0.946204661721313,0.9440074053296194,0.9414032435062548,0.9382766177872768,0.9344678729056023,0.929752706056243,0.923811172081592,0.9161817880391587,0.9061969697025279,0.8929023995350422,0.8749816229892443,0.85073645228077,0.8181654798093835,0.7750146016342565,0.7182445669279091,0.6414551010375092,0.5245317419981448,0.2713717028936183,3.539180045546613e-23,0.0
0.9270670760733466,0.9245641250983274,0.921659267995652,0.918254857790002,0.9142217519682072,0.9093869999979474,0.9035162436480365,0.8962887640290553,0.8872629052775469,0.8758303958416686,0.8611611523930279,0.8421461947522264,0.817349927144422,0.7849590106573725,0.7426003588236931,0.6865634635035734,0.6088878886608489,0.4853583222249282,0.199385103845213,5.910806529732925e-27,0.0
0.9028215094375107,0.8997058320973484,0.8961233779647434,0.8919696997995006,0.8871097459104811,0.8813671449557815,0.8745094200306657,0.866227713963361,0.8561093888963588,0.8436018931307558,0.8279666039370667,0.8082208929508629,0.7830600907641071,0.7507205721344501,0.7086401446868219,0.6524335876056317,0.5724283928455619,0.4392162830986599,0.10745623643934542,4.082762953106856e-31,0.0
0.8748873509319253,0.8712000075884797,0.8669972976846186,0.862172358567939,0.856589428417995,0.8500744785436332,0.8424024658072505,0.833279949223433,0.8223213491357286,0.8090163839918233,0.7926846793732812,0.772409457547348,0.7469300599841218,0.7144360012929225,0.6720902685834247,0.6147237201374596,0.5305820923139499,0.38328942273118566,0.006488627856404661,9.600139322067948e-36,0.0
