1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,0.9999999999999998,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999998,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0000000000000002
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.9999999999999998,1.0,1.0000000000000002,1.0,0.9999999999999998
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,1.0,1.0000000000000002,1.0
1.0,1.0,1.0000000000000002,1.0,1.0,1.0,0.9999999999999998,1.0000000000000002,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0
1.0,1.0000000000000002,1.0,1.0,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0000000000000002,0.9999999999999998,1.0
0.9999999999988847,0.999999999999998,1.0,1.0000000000000002,1.0000000000000002,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.9999999999999998,0.9999999999999998,1.0
0.9999773074793351,0.9999999553573949,0.9999999999995792,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,1.0,1.0
0.909054419220491,0.9133719994258321,0.9999464615485911,1.0,1.0,1.0,1.0000000000000002,0.9999999999999998,1.0,1.0,0.9999999999999998,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.84566419611797,0.8472410773988919,0.8490007621022768,1.0000000000000002,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999998,0.9999999999999998,1.0000000000000002,1.0000000000000002,1.0
0.7842988546184904,0.7851651304607885,0.7861327960361719,0.9999999999890112,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,1.0000000000000002,1.0,1.0
0.7248893613642439,0.7251126520932706,0.7253660372050927,0.7266075623863215,1.0,1.0,0.9999999999999998,0.9999999999999998,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9999999999999998,1.0,0.9999999999999998,1.0,1.0000000000000002,1.0000000000000002
0.6673746409954701,0.6670174192464717,0.6666269004456787,0.6661979343941212,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998
0.6116941600688447,0.610813930942043,0.6098441535732443,0.6087700994799894,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,1.0
0.5577866145658317,0.5564360608216073,0.5549461268500396,0.5532937316840011,0.5514503221227407,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,1.0
0.5055886118431265,0.5038157202190402,0.501859354889093,0.4996891582862351,0.4972675995601217,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.9999999999999998,1.0
0.45503342655371304,0.45288161440738,0.45050733369159074,0.4478738894119793,0.44493595566412386,0.4416368507179179,0.43790469899943446,0.433646907984919,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
