1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.9999716552841705,0.9999652885282585,0.9999554310133912,0.9999387475907839,0.9999066089364622,0.9998308115556895,0.9995780691142508,0.9980593783127861,0.9886303180418267,0.969354928522937,0.9418828283537521,0.9062742401071358,0.8616163798223775,0.8050155441633697,0.7291858334189742,0.6142513970947104,0.39158028674946116,1.3476681930373468e-15,2.936231224703918e-85,7.785762016646348e-192,0.0
0.9999736309350158,0.9999678915639062,0.9999590812603718,0.9999443385830552,0.9999163777176728,0.9998518658901933,0.9996427814973902,0.9983710923067161,0.9888115133121974,0.9693551850626899,0.9418828283598694,0.9062742401071358,0.8616163798223773,0.8050155441633697,0.7291858334189741,0.6142513970947104,0.39158028674946116,1.466186293171561e-15,3.913096220109436e-85,1.0619378215441748e-191,0.0
0.9999793830176483,0.9999752239605296,0.9999689897047103,0.9999588889478781,0.9999405926651261,0.999901223549055,0.9997872108595418,0.9991824846296172,0.9909252603147235,0.9693683559208488,0.9418828397939888,0.906274240109255,0.8616163798223775,0.8050155441633697,0.7291858334189741,0.6142513970947104,0.3915802867494612,1.629664292920065e-15,5.567113719754339e-85,1.5447888960945417e-191,0.0
0.9999923013200241,0.9999912102927613,0.9999897153978778,0.9999875658630228,0.999984269461464,0.9999787385174134,0.9999681270298845,0.9999427490163427,0.9998495594734209,0.9987279632447679,0.9451015791044448,0.9062749738209636,0.8616163798447545,0.80501554416337,0.7291858334189741,0.6142513970947105,0.3915802867494612,1.868921523004559e-15,8.671468232956841e-85,2.4505275557566364e-191,0.0
0.9999969934344989,0.999996683408712,0.9999962869242771,0.9999957640928261,0.9999950474728596,0.9999940146753986,0.9999924220966002,0.9999897197604556,0.9999844168842511,0.999971097982631,0.9999152062337058,0.998545651955585,0.8616748586532605,0.8050155442679208,0.7291858334189741,0.6142513970947103,0.3915802867494612,2.24940453339985e-15,1.539550267153174e-84,4.384486105135828e-191,0.0
0.9999986464858699,0.9999985308884423,0.9999983871198845,0.9999982048696335,0.9999979679448441,0.9999976495756796,0.9999972026109569,0.9999965368883531,0.9999954597605715,0.9999934891846975,0.9999890860784524,0.9999746605702672,0.9998383997081182,0.8081952892057195,0.7291858334985871,0.6142513970947104,0.39158028674946105,2.9341402040851718e-15,3.3360524662247236e-84,9.337281112471617e-191,0.0
0.999998897008692,0.9999988422735555,0.99999877660815,0.9999986964269671,0.9999985964034268,0.9999984682738472,0.9999982984983873,0.9999980632672592,0.9999977166106249,0.9999971581388116,0.9999961307191806,0.9999938111688583,0.9999862059930114,0.9999151992687466,0.750844187138164,0.6142513970956678,0.3915802867494612,4.44196552656029e-15,1.0012855152516731e-83,2.5936776739450935e-190,0.0
0.9999989083718993,0.9999988555528098,0.9999987924410114,0.9999987157740673,0.999998620781445,0.999998500220574,0.9999983425834722,0.999998128523304,0.999997823095608,0.9999973569409574,0.9999965732948338,0.9999950434503908,0.9999911644064353,0.999973772470062,0.9992798469534426,0.625832266828224,0.391580286749461,9.315068576091288e-15,5.422863306848375e-83,1.11323042077894e-189,0.0
0.9999989122107404,0.999998859896003,0.9999987974272876,0.9999987216002197,0.9999986277364091,0.9999985087464953,0.9999983533920892,0.999998142835212,0.9999978431814383,0.9999973875075742,0.9999966256913436,0.9999951519817893,0.9999914804822679,0.9999757471449185,0.9994578147430249,0.9557096992779042,0.39158364529804407,5.2281279374314186e-14,1.0362270562875828e-81,1.051007036232722e-188,0.0
0.9999989141306508,0.9999988620408666,0.9999987998547588,0.9999987243906754,0.999998631005584,0.9999985126676352,0.9999983582371387,0.9999981490571235,0.9999978515942969,0.9999973997301173,0.9999966454283618,0.9999951896839354,0.999991577807868,0.9999762347863156,0.9994781931241725,0.9559654816978419,0.8489956753223294,5.139462296117581e-9,8.287544198319718e-79,5.274301247482634e-187,0.0
0.9999989152720475,0.999998863306345,0.9999988012747594,0.9999987260072096,0.9999986328784662,0.9999985148852748,0.9999983609363227,0.9999981524619179,0.999997856099593,0.9999974061027692,0.9999966553723425,0.9999952078221336,0.9999916215592077,0.999976429717639,0.9994842764140557,0.9559654818620433,0.8491843648326552,0.6992896000743216,1.656949058927816e-39,2.9444404391573728e-183,0.0
0.9999989160209314,0.9999988641320607,0.9999988021955364,0.9999987270480182,0.9999986340745617,0.9999985162882773,0.9999983626252446,0.9999981545645876,0.9999978588380204,0.9999974099005388,0.9999966611501694,0.9999952180069278,0.9999916449297173,0.9999765254824455,0.9994867565878937,0.9559654818620671,0.849184364858627,0.6992896262321926,0.42915935677870365,4.2143586537556526e-166,0.0
0.9999989165445999,0.9999988647068629,0.9999988028332627,0.9999987277647168,0.9999986348927338,0.9999985172406081,0.9999983637613166,0.9999981559637889,0.9999978606365599,0.9999974123545188,0.9999966648062475,0.9999952242725836,0.999991658733032,0.9999765784067556,0.9994879509885055,0.9559654818620703,0.849184364858627,0.6992896262321928,0.4291593567788582,3.154636859894148e-51,0.0
0.999998916927412,0.9999988651254068,0.9999988032955636,0.9999987282816386,0.9999986354794119,0.9999985179188764,0.9999983645640319,0.9999981569430796,0.999997861880911,0.9999974140281845,0.9999966672543686,0.9999952283661419,0.9999916674396869,0.9999766099766418,0.9994885900168572,0.9559654818620715,0.8491843648586268,0.6992896262321929,0.4291593567788582,4.7059157230581765e-51,0.0
0.9999989172165356,0.9999988654403793,0.9999988036420484,0.9999987286672605,0.9999986359147338,0.9999985184190363,0.9999983651516452,0.9999981576537267,0.9999978627744036,0.9999974152142814,0.9999966689604991,0.9999952311562282,0.999991673190724,0.9999766298413946,0.9994889576900358,0.9559654818620721,0.8491843648586269,0.6992896262321934,0.4291593567788582,5.293660682457681e-51,0.0
0.9999989174404045,0.9999988656834309,0.999998803908383,0.9999987289623725,0.9999986362461921,0.9999985187976224,0.9999983655933564,0.9999981581835353,0.9999978634339151,0.9999974160790451,0.9999966701850961,0.9999952331179961,0.9999916771202512,0.9999766428406012,0.9994891807692668,0.9559654818620723,0.8491843648586269,0.699289626232193,0.4291593567788582,5.588873875843426e-51,0.0
0.9999989176171719,0.9999988658747081,0.9999988041171961,0.9999987291927566,0.9999986365036775,0.9999985190900401,0.9999983659322507,0.9999981585867967,0.9999978639311005,0.999997416723308,0.9999966710839504,0.9999952345302292,0.9999916798748252,0.9999766516036908,0.9994893216740306,0.9559654818620725,0.8491843648586268,0.6992896262321934,0.4291593567788582,5.760979137434986e-51,0.0
0.9999989177589618,0.9999988660276323,0.9999988042835193,0.9999987293754841,0.9999986367069074,0.999998519319543,0.9999983661964807,0.9999981588987648,0.9999978643121341,0.9999974172114194,0.9999966717552219,0.9999952355654964,0.9999916818442637,0.9999766576485832,0.999489413498988,0.9559654818620725,0.8491843648586269,0.6992896262321934,0.4291593567788582,5.87106559773238e-51,0.0
0.9999989178741728,0.9999988661514798,0.9999988044177149,0.9999987295222892,0.9999986368693891,0.9999985195019977,0.9999983664051653,0.9999981591432446,0.9999978646079755,0.9999974175861346,0.9999966722633546,0.9999952363352266,0.999991683274158,0.9999766618941988,0.9994894748330274,0.9559654818620726,0.8491843648586269,0.6992896262321929,0.4291593567788582,5.946124070387646e-51,0.0
0.9999989179687997,0.9999988662528586,0.999998804527148,0.9999987296414886,0.9999986370006664,0.999998519648574,0.999998366571704,0.9999981593368318,0.9999978648400623,0.9999974178768075,0.99999667265209,0.9999952369138654,0.9999916843248124,0.9999766649185159,0.9994895166121739,0.9559654818620726,0.8491843648586269,0.6992896262321934,0.4291593567788582,5.999755451585043e-51,0.0
0.9999989180472314,0.9999988663365973,0.9999988046171877,0.999998729739131,0.9999986371076603,0.9999985197673434,0.9999983667057396,0.9999981594914064,0.9999978650236435,0.9999974181041447,0.9999966729519464,0.9999952373525655,0.9999916851039524,0.9999766670966692,0.9994895455193,0.9559654818620725,0.8491843648586269,0.6992896262321934,0.4291593567788582,6.039479431114393e-51,0.0
