0.01,0.06,0.11,0.16,0.22,0.27,0.32,0.37,0.42,0.47,0.53,0.58,0.63,0.68,0.73,0.78,0.84,0.89,0.94,0.99
0.9183699983817503,0.8578384999238623,0.8280543825417349,0.8100569273411812,0.792793111377889,0.7797055617568341,0.7670261539511299,0.7544195430958567,0.7416951382906493,0.7287304938339291,0.7127339697752295,0.6989584074965888,0.6847167661266993,0.6699564686908148,0.6546267764596075,0.6386769265682127,0.6186449143861066,0.6011436305324209,0.5828453499506829,0.5636868572532201
0.8797765138780538,0.8691115712064491,0.857852408239415,0.8331239089598805,0.7921556381417231,0.7665367974579798,0.7455660093763037,0.7276320889096333,0.7117734515265914,0.6973804995219568,0.6814822229945701,0.6690593336123817,0.6571828171498031,0.6457136608702152,0.6345465978194158,0.6236001695511326,0.6106661011760618,0.5999962978891036,0.5893813877970641,0.5787874787659294
0.8363287912062525,0.8282136000908543,0.8194207917359227,0.8098577224981977,0.7930868709478439,0.7584680891818364,0.7272577486928377,0.7020410271514884,0.6816872653606004,0.6652179685831412,0.6495079398560333,0.6391051123834178,0.6306642888721785,0.6238346315237584,0.618337962421834,0.6139517367374288,0.6099036043365011,0.6073746822007045,0.6054891791610489,0.6041516378660423
0.7922241011368896,0.7852370419833592,0.777611385804848,0.769255653541417,0.7580885235762257,0.7443753439006368,0.710649192831543,0.6760921089972669,0.649023183921114,0.6296434609519324,0.6152256834753306,0.609213203062505,0.607474823426166,0.6090531419327597,0.613154683972768,0.6191392279578649,0.6280992336499326,0.636591886744522,0.6456993339091159,0.6551949555896243
0.7386909889720957,0.7325151101462012,0.7257544183219663,0.7183223869798886,0.7083677381740214,0.698921578812398,0.6818656955800089,0.6377136100166025,0.5850789748858805,0.5561415557298119,0.5690747234922626,0.5916373125439485,0.6134407394472194,0.6337356555817257,0.6526986536403527,0.6704948402575136,0.6904794354978244,0.7061020150108417,0.72087185046,0.7348578827175825
0.6936083088215801,0.6879174381581118,0.6816819228836948,0.6748201959704685,0.6656174715610648,0.6569209705308391,0.6418354943851163,0.4884784412251828,0.5158765809107035,0.5416294662333203,0.5705027303147561,0.5930275793110544,0.6142809444351128,0.6343668810715928,0.6533785372151613,0.6713995085103824,0.6918223387311144,0.7079182266129534,0.7232393630712437,0.7378402595759498
0.6480989412121402,0.6428031273768806,0.6369986167050541,0.6306084985089695,0.6220261063810005,0.6120940588414842,0.46983360164423776,0.49685325230356475,0.5224265264660342,0.5466615509670242,0.5741159355387954,0.5957433293427289,0.6163198867099229,0.6359192970310318,0.6546087538670846,0.672449593016719,0.6928170198561654,0.7089815876415974,0.7244608885941415,0.7392973885082065
0.6021583029760419,0.5972017255564411,0.5917683070027302,0.5857793377393604,0.4304013867504636,0.45749352978784236,0.48333637799529977,0.5080008866719087,0.5315571119862524,0.5540722532249304,0.5798052830164342,0.6002477997956355,0.6198381688322447,0.6386271341513916,0.6566617919149857,0.6739858352324034,0.6938935487203924,0.7097928598279201,0.7251013656843066,0.7398510869177306
0.5557789390953034,0.5511193248397581,0.5457367545160867,0.4213406003731419,0.4515590874922642,0.4756886922653795,0.4988979822612665,0.5212261976193898,0.5427141086206944,0.563402339927343,0.5872282369256593,0.606294224357139,0.6246813342255771,0.6424235096828966,0.659552799457824,0.6760994064578422,0.6952261055858844,0.7105885257498403,0.7254534509703007,0.7398442585650667
