1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3.549327111646877e-14,0.16090469236489355,0.42221076495246945,0.9999999999996125,0.9999999999999899,0.9999999999999972,0.9999999999999987,0.9999999999999991,0.9999999999999993,0.9999999999999994,0.9999999999999994,0.9999999999999997,0.9999999999999997,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998
2.6754079493930938e-18,0.13239126953905392,0.3569273788448055,0.9999999443039571,0.9999999999771173,0.9999999999958781,0.999999999998187,0.9999999999988936,0.9999999999992072,0.9999999999993774,0.9999999999994821,0.9999999999995521,0.999999999999602,0.999999999999639,0.9999999999996675,0.99999999999969,0.9999999999997083,0.9999999999997236,0.9999999999997363,0.9999999999997471
1.037848590302407e-21,0.10896872087146643,0.3179223344906435,0.5869669500407698,0.999999975317117,0.9999999979694908,0.9999999992563909,0.9999999995768923,0.9999999997067661,0.9999999997738052,0.9999999998137599,0.9999999998399365,0.9999999998582686,0.9999999998717563,0.9999999998820622,0.9999999998901762,0.9999999998967205,0.9999999999021046,0.9999999999066089,0.9999999999104304
3.797517683443622e-25,0.0848408341040584,0.2849636885747374,0.4904528059152277,0.9996077586491212,0.9999986052800836,0.9999996512852669,0.9999998241139876,0.9999998842574537,0.9999999130122215,0.9999999293950995,0.999999939820006,0.9999999469750466,0.9999999521625994,0.9999999560827771,0.9999999591425602,0.9999999615934136,0.9999999635985023,0.9999999652680257,0.9999999666789405
5.030024048709256e-28,0.0638055253113131,0.2601880841706628,0.44297060097696533,0.6582026190943419,0.9992873172506718,0.9999330183536517,0.9999726634223365,0.9999833569904086,0.9999879300193136,0.9999903821407896,0.9999918853716666,0.999992891758813,0.9999936086988668,0.9999941434953177,0.9999945567916951,0.9999948852617139,0.9999951523034045,0.9999953735070588,0.9999955596401875
5.872998566958029e-31,0.04122140378578596,0.2365247299519751,0.4054369060709016,0.5713658257899011,0.7657833188470573,0.980559899719231,0.995824153942705,0.9978859876412486,0.9985745662010868,0.9989023974483079,0.9990902176119434,0.9992106979470111,0.9992940730930028,0.999354989124623,0.9994013435679497,0.9994377483202143,0.999467067786232,0.999491170518479,0.9995113251972088
1.937857098095383e-33,0.021025698542221784,0.21723470184893431,0.3785249447177409,0.5254492407576722,0.6654292566266753,0.7995031142878392,0.9050159764068709,0.9510897552639347,0.9682432356875506,0.9761032046242021,0.9804283201047761,0.9831207840731653,0.9849441680748028,0.9862554284511561,0.9872414277107953,0.988008718268845,0.9886222246581919,0.9891236486648389,0.9895409478969943
5.434741722133505e-36,0.0033276902144587467,0.19773113303782705,0.3538388032672703,0.4885787269447973,0.6078329536141038,0.7102621005746685,0.7910675592427583,0.847336903946664,0.882868297103228,0.904896109940247,0.9190654863565544,0.9286693939854344,0.935507824649118,0.9405844083800888,0.9444843049261495,0.9475654268609999,0.9500566100459387,0.9521099960065962,0.9538302294512365
3.6128630752068176e-38,0.00010657107726007526,0.1811387460821546,0.33446071346433004,0.46205457285280616,0.5708863277178242,0.661572242143394,0.7331137397977336,0.7860367058782196,0.8234205663957551,0.8494776367798739,0.8678822630577159,0.8812282288493763,0.8911961734338555,0.8988534583832448,0.9048850957787486,0.909740872936641,0.9137240980441861,0.9170448187963979,0.9198521830272427
2.0053076788494758e-40,1.2556443919525481e-6,0.16380848851221577,0.31555811847710674,0.43780430859818226,0.5392017096977577,0.62221151322174,0.6878887835477477,0.7379692483788177,0.7752185380498118,0.8027336911021817,0.8232240504694891,0.838741759558668,0.8507336053042497,0.8601923847319609,0.8677979042892394,0.8740205841983691,0.879191309375722,0.8835471474480276,0.8872611455912811
2.318082448981101e-42,2.2605174074316665e-8,0.14868256121500764,0.3000239103985483,0.4189072458131595,0.5156065842703845,0.593908243116196,0.6559647016257174,0.7040279083695963,0.7407139322615389,0.7686363587183355,0.7900395049686302,0.8066639122759642,0.81978508734107,0.8303146446403891,0.8389005446988841,0.846005920964633,0.8519655846621604,0.8570250026636603,0.8613668504111364
2.221028525886947e-44,3.1803699911497516e-10,0.13256010925381814,0.28432927188068396,0.4006587575736501,0.49360861731712563,0.5681600324558324,0.6272817097795917,0.6735625798951344,0.7095257779436585,0.7374834934294102,0.7593722082870116,0.7767054013857614,0.7906173821361356,0.8019412271465834,0.8112853352793359,0.8190955186159881,0.8257012408193866,0.8313487184515664,0.8362242413110411
4.016508152742059e-46,7.7603602318298e-12,0.11825483746928721,0.2710636439756419,0.3858410799437767,0.4762681433673505,0.548257335949461,0.6053301264066812,0.6502868399142726,0.6856035122297695,0.7134232745037328,0.7355016643878388,0.7532097687662475,0.7675859861715831,0.7794046811757869,0.7892408051330716,0.7975224788949314,0.804570808927787,0.8106289771143295,0.8158831582015992
6.01210023344496e-48,1.5622211098258253e-13,0.10280161459038352,0.25735344784216924,0.3710686025081603,0.45942001174125296,0.5292361036376989,0.5845285791735687,0.6282785373863866,0.662935988567685,0.690522550562294,0.7126577952210882,0.7306005822379482,0.7453093776135324,0.7575063692486756,0.7677344349814416,0.776402975410848,0.7838228155543981,0.7902320174000219,0.7958147102010382
1.5726662716736718e-49,5.2402698662037594e-15,0.0889372692405703,0.24554511465416906,0.35875939813312396,0.4457041669118919,0.5139769945736705,0.5679701075697419,0.6108033448063855,0.6449191091048028,0.672264982650959,0.6943733285360769,0.7124280298339535,0.7273317668731967,0.7397685138899062,0.7502563460356022,0.7591892209201432,0.7668687332137167,0.773527712531144,0.7793475727216864
3.412004313519971e-51,1.470050295904015e-16,0.07382191906990862,0.23314888026636682,0.34622538230858213,0.432031366664897,0.4989670094650688,0.551798678460287,0.5937831935426107,0.6273672282979613,0.6544431663814178,0.6764739596190792,0.6945815120919615,0.7096207018741224,0.7222414989266286,0.7329389848622915,0.742092122752836,0.7499930316100146,0.7568687576137649,0.7628973520002568
1.2163231974427314e-52,6.5426579427990975e-18,0.06015546197010695,0.22233009291925682,0.33559366526610723,0.42066128386602764,0.4866390864556307,0.538607658711161,0.579940215387516,0.6130959894626106,0.6399338376709501,0.6618705195589456,0.6799850242325097,0.6950980377394591,0.7078344180686855,0.7186716910582867,0.7279769499229897,0.7360344972103042,0.7430663624160238,0.7492474761480605
3.6104705125601086e-54,2.4536040003364417e-19,0.04516352284881695,0.21084483411002175,0.3246037364605227,0.40912394917022477,0.47427474889263554,0.5254643149128186,0.566188985635497,0.598929209391762,0.6255201375137476,0.647341097519181,0.6654347195301585,0.680591810439102,0.6934146607734758,0.7043645732670599,0.7137973473159952,0.721989606804816,0.7291582677127406,0.7354749310327875
1.6745448552442394e-55,1.3964869034536526e-20,0.03159028829029354,0.2007242834859629,0.31516024975193113,0.39938275266444956,0.4639506579253472,0.5145596247261871,0.5548156216346962,0.5872237918075366,0.6136067301901081,0.6353188417096057,0.6533771946519962,0.6685509058333101,0.6814254465517128,0.692449724909863,0.7019706932106584,0.7102587992085778,0.7175267239142452,0.7239432147420367
